Sex,Age,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023,2023 - 2024,2024 - 2025,2025 - 2026,2026 - 2027,2027 - 2028,2028 - 2029,2029 - 2030,2030 - 2031,2031 - 2032,2032 - 2033,2033 - 2034,2034 - 2035,2035 - 2036,2036 - 2037,2037 - 2038,2038 - 2039
1,119,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1,120,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1,121,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1,122,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1,123,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1,124,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1,125,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2,Birth,315.4757501,281.1332153,274.8064688,268.0061832,261.2828425,254.7631288,248.8395099,242.3034509,236.4024398,230.4846242,225.133396,219.7539772,214.2953607,208.8967544,204.1750993,199.0720221,194.3305722,189.4298648,184.8670212,180.389191,176.2415222,171.9350299,167.7505285,163.728086,159.6855117
2,0,69.69694977,62.02409702,60.87755121,59.3231206,57.83258879,56.47140592,54.9479902,53.49681555,52.32809463,51.24114639,49.7546364,48.8415938,47.47096529,46.33684339,45.41627331,44.22177347,42.99963399,42.25720037,40.96828543,39.89820842,38.7916404,38.15648228,37.23177922,36.2789854,35.55813755
2,1,22.51088452,19.8666062,19.42226632,18.97303879,18.55811202,18.1631434,17.80502229,17.47377351,16.91067253,16.35757148,16.08211932,15.8394334,15.36696179,15.16179531,14.69885716,13.96834266,13.73932181,13.5022043,13.25528013,12.74270066,12.47347795,12.19262829,11.89983378,11.59646812,11.5353414
2,2,14.06834253,12.464007,12.22218899,11.75210885,11.64028418,11.29056263,11.20764973,10.89125964,10.59153736,10.30497705,10.27468493,10.0093337,9.764329153,9.532673238,9.058745968,8.580138494,8.345429992,8.360526156,8.117521416,7.868439688,7.866702532,7.604215777,7.587925082,7.311231564,7.279810825
2,3,10.74936847,9.826042205,9.623688456,8.804173178,8.583032385,8.503762915,8.181266179,8.121878946,7.823906578,7.789854845,7.513571388,7.241825789,7.231189867,6.985548646,6.749249146,6.769912004,6.537862396,6.299664984,6.311035603,6.066281711,6.069779705,5.815592615,5.556362351,5.544515529,5.275420935
2,4,9.41073536,7.96522185,7.831121857,7.569688444,7.482393798,7.257891012,7.191842396,6.880979444,6.831205961,6.541357734,6.512977107,6.241792043,6.22353442,5.965845534,5.968976246,5.731430166,5.498955199,5.264002246,5.275030017,5.032889936,5.039243106,4.790044774,4.788970245,4.783484391,4.270852437
2,5,8.219438458,7.346887073,7.193307743,7.074024791,6.791043368,6.687965264,6.461058554,6.402729099,6.098839315,6.054879918,6.0210511,5.495390741,5.477289787,5.213058961,5.205447873,4.960163685,4.969814589,4.735656879,4.749151089,4.508571922,4.5166835,4.271104596,4.02217728,4.021277585,4.016684302
2,6,7.652895282,6.910911946,6.566477375,6.430828402,6.325287649,6.271904627,5.901249012,5.929225669,5.364902806,5.323274879,5.285013213,5.005293097,4.983616361,4.967265719,4.705148175,4.698283643,4.453318093,4.461950715,4.226826424,3.989507595,3.997781231,3.754655773,3.759341965,3.761481924,3.50994191
2,7,7.134646637,6.355727527,6.124019041,6.044023154,5.920319895,5.824535857,5.75610867,5.374892342,5.143153242,5.096937378,5.057471846,4.770147912,4.743625753,4.723131287,4.459888874,4.446920446,3.947055188,3.949101024,3.956728231,3.720639504,3.731190138,3.73890946,3.495896691,3.250239705,3.252077264
2,8,7.003782042,6.321312304,6.084313373,5.853191771,5.777624266,5.660556137,5.327431185,4.994119424,5.107213173,4.87473221,4.831028424,4.793718715,4.508927677,4.234786529,4.216541741,3.955520176,3.9440536,3.938296736,3.694062656,3.701172285,3.712319952,3.474635163,3.233098975,3.238874466,2.993444357
2,9,6.732174464,6.174297741,6.039416382,5.81451936,5.583614629,5.512589376,5.401543368,5.073517687,4.982176264,4.585251285,4.606820654,4.311962907,4.278731683,4.248183901,4.224652087,3.959053489,3.946115789,3.934703594,3.6834131,3.68530448,3.692389493,3.456576755,3.466333238,3.473445509,2.982544657
2,10,7.14128606,6.428998697,6.155303664,6.022124763,5.799096602,5.822674253,5.499175124,5.14389432,4.820729135,4.721752118,4.57400744,4.595482641,4.554459955,4.268375356,4.237964182,4.214545139,3.949612815,3.936736642,3.925378554,3.674687284,3.676569711,3.683621147,3.448335316,3.458045266,3.465123532
2,11,7.648768548,6.544865766,6.406952937,6.135967709,6.265255244,6.034737457,5.807105625,5.734080758,5.375010842,5.289396083,5.205164018,4.81524049,4.837787705,4.794716727,4.507533215,4.47550222,4.450834964,4.185568406,4.171948067,4.159942446,3.909538174,3.911554855,3.919027983,3.685055503,3.69540501
2,12,8.95605265,8.204382899,7.939568541,7.496324719,7.446966957,7.288525388,7.02153857,6.798798375,6.713528755,6.579508486,5.99534761,5.933089582,5.81324814,5.84040954,5.536875591,5.244768344,5.207584226,4.685723587,4.665713879,4.650570796,4.393158388,4.386755897,4.145188899,4.153077553,4.16543133
2,13,10.43561443,9.517096572,9.344689077,9.045271584,8.858033406,8.22239728,8.048394216,8.004662716,7.535340748,7.441066751,7.292882147,7.177239538,6.904902234,6.807043021,6.585479524,6.52713657,6.228201295,5.936773364,5.904204285,5.634092629,5.615851351,5.59975848,5.348503635,5.351248665,5.117707267
2,14,12.48400487,11.26532734,10.67136207,10.47996798,10.1461039,9.661875757,9.52408668,9.32330905,8.983717013,8.770083491,8.660622377,8.246042506,8.115565655,8.118660372,7.796564984,7.580121888,7.262691553,7.207386328,6.909707399,6.871907642,6.598288844,6.576976199,6.315278115,6.063575375,5.82401289
2,15,14.54058607,13.55176138,12.93941908,12.393914,12.17435414,11.50936961,11.00025301,10.80798948,10.58091822,10.44552658,9.988887363,9.618016765,9.427554082,9.040945968,8.827142482,8.772457491,8.561255785,8.236266026,8.173739015,8.116164448,7.82732912,7.550552165,7.526244744,7.262673971,7.252175048
2,16,17.32665896,15.01521997,14.33449977,14.31422003,13.51522078,13.27927322,12.86339079,12.60339579,12.34571144,11.83005864,11.64992713,11.19968541,10.81500927,10.60151553,10.4348486,10.26420554,9.991681925,9.535854814,9.452148498,8.886914019,8.824524334,8.532776834,8.253909683,8.227425397,7.962686369
2,17,18.92329102,16.94650821,16.28695442,15.65080811,15.37333722,14.90212808,14.64595556,14.1908305,13.90536174,13.07247642,12.80003277,12.58578694,12.14127488,11.991376,11.51570694,11.33545873,11.19286771,10.94192573,10.49244544,10.40075084,10.07660679,10.00615012,9.466524912,9.184911607,9.155567549
2,18,20.73564286,18.44141474,18.09687416,17.19184623,16.87051877,16.62421387,15.90622845,15.3535365,15.15658822,14.584484,14.24957219,13.95522909,13.45695792,13.2653525,12.86028513,12.60954543,12.17954048,12.06352653,11.83366307,11.63975695,11.29334589,10.7216525,10.64729504,10.34943794,9.826796716
2,19,22.32715701,19.79676182,19.38407114,18.55588195,17.94386999,17.65966031,17.44091889,16.7609589,16.4830483,15.98441655,15.67108777,15.29802464,14.73712344,14.4598348,14.03313514,13.86380722,13.36298196,12.69681506,12.59779634,12.38280344,12.19430404,11.84832691,11.28106042,11.20398767,10.67044796
2,20,23.08487621,20.37525689,19.70694758,19.31344467,19.02179152,18.43562074,18.18050569,17.70760119,17.04539104,16.76736247,16.26805487,15.9540106,15.57534573,15.01690017,14.7338403,14.31410393,14.14380478,13.64433159,13.21058122,13.12785121,12.92704122,12.26268105,12.15938812,11.83434754,11.0493341
2,21,23.91792528,21.19327788,20.77035773,20.37710061,19.7508675,18.9816713,18.41540551,18.16913091,17.97142811,17.05104864,16.77734301,16.28527601,15.97546992,15.60147397,15.05022405,14.76983671,14.35584612,14.18739926,13.69359665,13.48954223,13.18455603,12.98759567,12.56963697,12.46522086,12.14232675
2,22,24.24550172,21.47218997,21.24234685,20.60336344,20.23218258,19.87683633,19.13901762,18.84249309,18.09596809,17.63726464,17.53517489,16.99341372,16.24634618,15.9426873,15.57645667,15.03499215,14.99034276,14.35240003,14.18668534,13.70067616,13.4997715,13.42744684,13.00642308,12.59535441,12.49243803
2,23,24.89177125,22.20052003,21.56686773,21.12439833,20.74545329,20.15662175,19.82023288,19.58806303,18.80573674,18.32401438,17.87657392,17.51648142,17.2448481,16.75615979,16.44765534,16.06783986,15.52466304,15.23700363,14.60883698,14.21682234,14.17993451,13.53809336,13.46774139,13.28234136,12.87815199
2,24,26.00569616,22.95876694,22.57676099,21.97860063,21.55535656,20.97142467,20.64037352,20.31133018,19.85183751,19.08102832,18.61241901,18.17539512,18.08887141,17.55355124,17.06206326,16.75140909,16.36459366,15.82164354,15.52725145,15.13255668,14.9619698,14.47349377,14.05001373,13.77236065,13.36840841
2,25,27.15159259,24.34963368,23.84809855,23.4864673,22.93775919,22.53410845,22.22752563,21.67771366,21.11164542,20.67511461,19.9181413,19.47604447,19.3114944,18.99246285,18.70346552,17.93462828,17.61037055,17.19447421,16.63951191,16.54396559,15.93110582,15.75267851,15.2531367,14.82117925,14.34565073
2,26,29.1498121,26.18241242,25.70995814,25.40460084,24.84583053,24.36248673,23.97666573,23.48545007,23.18183574,22.61243567,22.21561328,21.47919233,21.0831532,20.69544259,20.1529818,19.84836359,19.30040964,18.95372981,18.49105934,18.14488113,17.5567065,17.39718099,16.76237024,16.24771043,15.80418191
2,27,32.01613068,28.65227686,28.22495287,27.53019719,27.18801483,26.87068159,26.47217841,25.874793,25.43876081,24.68468804,24.34336666,23.99112566,23.51676409,22.43938284,22.32820454,22.08412511,21.24645892,20.90933466,20.29436493,19.78534069,19.4168991,19.01182713,18.63647558,18.21062008,17.88847077
2,28,34.77035657,31.74299431,31.11116505,30.72316315,30.2449955,29.84395263,29.33528614,28.36052706,27.99530127,27.61969975,26.88411902,26.53471606,25.7646974,25.54934067,25.02345949,24.45839016,23.75445556,23.14776957,22.76045115,22.11557068,21.77455689,20.91629277,20.68504922,20.09648521,19.65638456
2,29,37.96923362,34.04969226,33.78703428,33.13405358,32.77951458,32.30190636,32.07136092,31.36553958,30.91032004,30.10778587,29.56261086,29.0740604,28.4868214,28.00263554,27.57309246,26.86032144,26.32938558,25.92635897,25.29014811,24.35934912,23.92831078,23.2927133,22.86273081,22.3512165,21.99082982
2,30,41.46462261,37.54521726,36.60918127,36.11983759,35.65514692,35.11879651,34.63408432,34.34615376,33.65249618,33.27794404,32.48385819,31.77629488,31.07369991,30.47893172,30.04405679,29.16184587,28.73731175,28.23970056,27.37510741,26.71900595,26.2377284,25.53601772,25.07418739,24.38660904,23.82779282
2,31,44.65765691,40.59432849,40.11420222,39.41676624,38.9204577,38.20014036,37.69903603,36.98131787,36.41842858,35.94947814,34.99093668,34.64707182,33.7714109,33.08356011,32.25205092,32.09486962,30.99795674,30.62381439,30.15923831,29.34045936,28.65661526,28.1239052,27.15206945,26.40348893,25.91809207
2,32,48.37001014,43.57120488,43.21422365,42.46735322,42.0054473,41.28502985,40.74944106,40.05889979,39.3244926,38.70018414,38.02890624,37.14365308,36.80644246,35.76277209,35.31883274,34.47874306,33.43988888,33.06651802,32.50612522,31.33419523,30.79618228,30.09216659,29.52172388,28.76473301,28.1888331
2,33,52.1746201,47.31225636,46.1869712,45.86449438,45.07117676,44.39967291,43.89513939,43.09913236,42.43269032,41.89944134,40.99483635,40.33488626,39.5299688,38.53556013,37.99452606,37.33702275,36.26088682,35.73271926,34.67479991,34.15813521,33.01549757,32.51655446,31.7881321,30.93109856,30.38770438
2,34,56.7134873,50.90262058,50.60368616,49.49571998,48.75592647,47.91470736,47.25234311,46.51296715,45.88772079,45.24926635,44.47758461,43.71742415,42.85732562,41.6985657,40.93219195,40.22910132,39.35818696,38.50184535,37.79430566,36.75760246,35.81315214,35.19159733,34.23941914,33.48654461,32.58469002
2,35,61.24444455,55.51349418,54.69899235,54.2004808,53.33188704,52.40970719,51.72065939,50.83969108,49.63389463,48.95215199,48.12388274,47.33025723,46.49410066,45.64627338,44.58280318,43.82387671,42.97129449,41.88922703,41.02138696,40.14016385,39.12588991,38.48625569,37.17110648,36.51532951,35.728508
2,36,67.15601864,60.68849563,59.98685251,59.17579148,58.25216414,57.17417219,56.52022307,55.7465805,54.64273687,54.07717522,53.09715256,52.0898583,50.83007919,49.90062344,48.85489669,48.12213309,46.92996146,45.93341474,44.87056216,43.76128221,42.94520052,42.19399337,41.15196452,40.37370293,39.0354467
2,37,73.75097185,66.32357297,65.62221902,64.94070215,63.90524023,63.01211459,61.7207194,60.88078767,59.79006548,58.90871604,58.09441451,56.82325356,55.85191766,54.9997381,53.7464231,52.93094433,51.67570623,50.49263538,49.36395567,48.32322973,47.19777464,46.22960236,45.27458327,43.82969862,42.84996602
2,38,81.05420815,72.89033353,72.10507607,70.79595897,69.89680076,69.09014801,67.77332984,66.49026393,65.46174479,64.49525212,63.39073469,62.32574852,61.1952455,59.60642166,58.50761909,57.58557088,56.36027881,55.00100504,54.04794762,53.01430704,51.53918925,50.39885793,49.27281728,47.87566478,46.98371796
2,39,88.36048115,79.98299733,78.78932224,77.66371359,76.46856823,74.881616,74.07424085,72.77938128,71.27390221,70.28465284,68.9904619,67.43886399,66.56932752,65.14345722,63.81199666,62.68113647,61.4349852,60.22642573,58.77764593,57.61287692,55.99155119,54.76413614,53.38053937,52.32434554,50.95601505
2,40,96.27572594,87.00324352,85.68409706,84.12603469,82.92135996,81.62870499,80.27537158,79.01285704,77.51000794,76.00872743,74.83074677,73.4390573,71.88743588,70.32419008,68.83039515,67.75462706,66.37605309,65.03187306,63.62593077,62.07221804,60.69473318,59.38330101,57.9490392,56.55134828,55.10342984
2,41,105.0375109,94.74606484,93.12110918,91.68423948,89.76568327,88.22678075,86.8292119,85.25197258,83.75520515,82.04251972,80.54489982,78.94739844,77.24360871,75.69101543,74.10275212,72.75777,71.05983656,69.65590203,68.22463972,66.61848214,64.94517765,63.5744103,62.11201321,60.23689361,59.05630757
2,42,114.0111749,102.3938619,100.4836986,98.73710077,96.91917543,95.1397719,93.26719535,91.54279095,89.53369184,88.25400042,86.33051253,84.61012041,82.81724652,81.0303127,79.47714753,77.6425934,76.01539911,74.34837935,72.70099478,71.18942656,69.38210433,67.80207536,66.2168791,64.59705879,62.96659679
2,43,123.5396346,110.8733494,108.6392528,106.5214818,104.6546704,102.4630047,100.5654556,98.60474289,96.52862758,94.52659435,92.78641895,90.65168616,88.70694913,86.9463021,84.84633324,83.29174329,81.20998439,79.51731898,77.22288041,75.77105786,73.96520447,72.59597882,70.46103383,68.88173493,67.33156588
2,44,133.8130487,120.3219252,117.5287474,114.9021884,112.8156937,110.5886815,108.2680627,105.996249,103.942743,101.515173,99.29478138,97.31877757,95.42459422,93.02936197,90.84621653,88.88472009,86.88213735,84.99778074,83.01774967,81.19526471,79.27598964,77.37667561,75.59466737,73.78019687,71.98706448
2,45,145.8689798,130.5403101,128.0341424,125.3267646,122.5852274,119.6244517,117.28789,114.5964747,112.2135145,109.8003102,107.459077,104.9782255,102.7642687,100.4354465,98.26830417,95.89741716,93.60283802,91.37479977,89.23814598,87.17996779,85.39578083,83.2250243,81.43287847,79.45373422,77.54746745
2,46,159.4297142,142.9330675,139.781665,136.6369588,133.6023134,130.5352874,127.670687,124.9956856,122.1989782,119.4773894,116.6855237,113.8909105,111.5794134,108.8993053,106.5893008,104.4252759,101.6448187,99.22497251,96.99429432,94.59771544,92.44098711,90.48518553,88.05586631,85.92216388,84.17436485
2,47,174.9390348,156.7272956,153.2338414,149.9224124,146.5422126,143.2302076,140.1242559,136.6939893,133.9407947,130.8100412,127.7728117,125.090526,121.9783181,119.0866259,116.6145247,113.8763932,111.2626842,108.3059712,105.9646472,103.5074031,100.8445173,98.57351905,96.23367386,93.97756777,91.68593631
2,48,192.3107171,172.0811059,168.5392061,164.8453003,160.967998,157.7604009,153.9957223,150.4312711,146.9425895,143.6403955,140.4404242,137.1089849,133.7590994,130.7855767,127.959487,124.7899951,122.3037958,119.2399023,116.3445857,113.8283562,110.6970223,108.428903,105.8008305,103.5275356,100.995417
2,49,211.7009485,189.2886148,185.4933247,181.4510541,177.555833,173.3582741,169.8626444,165.894088,161.9128481,158.4131556,155.0764702,151.3364062,147.7392415,144.2056083,140.7812531,137.7436949,134.5504581,131.4154234,128.5811961,125.5288962,122.3654791,119.6770286,116.6820946,114.1202539,111.2627663
2,50,232.8929228,208.5236649,204.1259911,199.7807902,195.6707056,191.150072,187.0897131,183.0548972,178.917947,174.7975417,171.1009108,167.2583709,163.4933671,159.9162245,156.1723575,152.671033,149.1129027,145.6672463,142.3393979,139.0561873,135.6265581,132.466928,129.1024138,126.2654331,123.0916968
2,51,254.488446,228.0880441,223.7360165,218.6327674,214.3645381,209.9758837,205.2516631,200.8960182,196.7421809,192.2273763,187.9758284,183.8473824,179.7420566,175.9553709,171.6281837,168.1872434,163.8973463,160.0740824,156.6004373,153.0770182,149.1153511,145.988909,142.1553209,139.0074954,135.6579019
2,52,277.7481273,249.4481497,244.170431,239.468247,234.4971888,229.8906538,225.0118174,220.289309,215.4319631,211.1424868,206.4950038,201.6819248,197.3808795,192.775974,188.4707378,184.164441,179.7433326,175.8802308,171.9848273,168.0276986,163.8548092,160.1195559,156.1584115,152.5493209,148.7215324
2,53,304.6371789,273.3674014,268.1660993,262.917648,257.6280252,252.1764982,247.2339902,242.0876957,237.1472007,232.0492103,227.1428142,221.9716171,216.8757302,212.2146163,207.6256594,202.8315589,198.068957,193.6561105,189.3552903,184.8692985,180.6492507,176.5082711,172.0904327,168.214361,164.1159932
2,54,334.5088161,300.4102413,294.6165127,288.935954,283.4638351,277.5667071,271.8553653,266.1537596,261.1742109,255.36969,249.8404042,244.7174289,239.2989213,233.9943323,228.8042665,223.7649823,218.7544652,213.5665221,208.6256531,203.8191141,198.9252134,194.4385587,189.8769438,185.2283782,180.9867563
2,55,367.7698148,329.9593074,323.848703,317.5456707,311.3436098,305.1916443,299.0890996,292.6977932,286.8689362,280.9967106,275.1809977,269.2548114,263.4438274,257.8156674,251.877976,246.1817455,240.7010885,234.9777556,229.3667146,224.4002832,219.0369509,213.9287874,209.1717977,204.4175125,199.3089106
2,56,402.693866,361.6005006,354.7382555,347.7121548,340.8870382,334.153186,327.7335791,320.9901716,314.3303459,307.7326628,301.604861,294.6968578,288.5776155,282.2927702,275.775408,269.6361786,263.41648,257.7342029,251.7981507,245.7687931,240.0011222,234.3323018,228.7805994,223.5218087,218.1149354
2,57,440.0891463,395.1382115,387.5973705,380.2571808,372.7435579,365.3579307,358.2788709,350.9159971,343.9337422,336.3674442,329.4199131,322.6043282,315.4567317,308.5002806,301.7250709,294.9998426,288.4685349,281.5137663,275.3887218,268.7379982,262.5442881,256.4744471,250.2051253,244.4123729,238.645567
2,58,479.8668602,431.4114899,423.6534007,415.5317172,407.1949748,399.1409142,391.1511529,383.470671,375.5526126,367.8909978,359.6263467,352.328497,344.8253469,337.2173612,329.6581159,322.3595155,315.2370587,307.8732287,300.6837062,293.3788757,287.0272829,279.9136564,273.2743798,266.8635293,260.7954948
2,59,522.2255393,470.0020273,461.3967315,452.9406183,444.2172261,435.5844131,426.9382314,417.8433423,409.7487421,400.8217488,392.6783396,383.9227024,375.8400799,367.8612935,359.3494364,351.6297415,343.784214,335.8300388,327.8676932,320.4549724,312.7177297,305.6673376,298.1496722,291.4342178,283.8410442
2,60,567.2193243,510.8765027,502.0826388,492.9649523,483.750495,474.384583,464.6970069,455.1873503,445.6277964,436.8689305,427.545797,418.2570144,409.0027796,400.3380345,391.6608248,383.0983707,374.1292109,365.7180242,357.1533721,349.0768489,340.7364733,332.8141733,324.8080796,317.147399,309.5672994
2,61,616.176293,554.3572757,545.4255415,536.1231094,526.1706843,515.8932881,505.8548009,495.5526089,485.337455,475.2526117,465.1193505,455.3747795,445.5569141,435.5882486,425.9037747,416.9606214,407.4703628,397.9142568,388.9033494,379.9854638,370.6609093,362.1274432,353.5301469,345.3337671,336.7673999
2,62,669.7079487,602.3793986,592.1353484,581.7525295,571.8929982,561.0545108,550.1600948,539.3884785,528.1750023,516.9540841,505.8457306,495.6292702,484.758853,474.1752264,463.4859064,453.4227011,443.1236933,433.3483117,423.2266421,413.3555077,403.8853175,393.8083909,384.8847945,375.6233078,366.4828688
2,63,728.6205715,654.4042147,643.148992,631.921182,621.1858239,609.8619672,598.5855431,586.2161764,574.6554802,562.729997,551.1284284,538.9022933,527.2162052,515.8343338,504.453208,493.2527362,482.3687049,471.581911,460.6308046,449.9564485,439.1825701,429.1894535,418.3940819,408.6212632,398.9482732
2,64,793.5370023,712.8779182,699.6868233,687.2126048,675.5049888,663.5879338,651.2401653,638.3506286,625.6857792,613.0032662,599.8038254,587.4944576,574.5263638,562.1784526,549.7692757,537.5461633,525.1846965,513.4667428,501.7512709,490.2631963,478.3930343,467.5468154,456.1821977,444.9505292,434.3819273
2,65,867.3302894,777.9162838,763.3010127,749.1156876,736.1695373,723.0789967,709.6816199,696.1759696,682.5875187,668.9675524,654.8166463,640.7474977,626.8685734,613.287201,599.9708752,586.6728614,573.5589954,560.2443111,547.2443281,535.2611311,522.3304589,509.9708166,498.0864163,486.0840873,474.0292486
2,66,950.5883316,852.2124904,835.5015456,819.8571648,804.1079428,789.7072632,774.8738462,761.0987633,746.517952,731.5171773,716.2646823,701.5406085,686.2429007,671.078519,656.2597349,642.0871211,627.5685026,613.2814375,599.0078109,585.3675777,571.797987,558.2819625,544.8134174,532.015664,519.2360176
2,67,1046.274525,936.6298094,917.9866206,899.3208606,882.1625004,865.4476836,849.444268,833.3155396,818.0246612,802.1914336,786.1244334,773.4561091,761.5049455,744.9528508,728.4689555,712.2055739,696.1763556,680.6015268,664.9912077,649.3757745,634.4525265,619.5752156,604.5530753,590.4257335,575.988749
2,68,1153.912972,1032.428823,1010.149636,989.9362468,969.3581128,951.3294369,933.068461,915.2847335,897.7461665,880.9146247,863.0696098,854.4220265,845.2691498,827.3918196,808.6839285,790.6780674,772.7962629,755.4477431,738.4583817,721.2167304,703.7937911,687.5577293,671.5833479,655.4548598,639.5788477
2,69,1275.891079,1140.342904,1115.806209,1091.417371,1069.054864,1047.464208,1027.200929,1007.07249,987.6059689,968.5433218,949.8445351,940.2118441,930.1906645,910.4331683,890.5108169,870.4075366,850.7054527,831.254804,812.6074775,793.9957302,775.322171,756.6723882,739.057752,721.4648844,704.1878439
2,70,1412.091783,1261.420422,1232.964192,1206.006375,1180.022464,1155.70122,1131.439297,1109.807867,1087.156364,1066.42588,1045.126201,1030.087621,1013.750306,992.2995571,970.6644233,949.2722854,927.8200443,906.8174511,885.6698056,865.5662999,845.6142813,825.4986361,805.5329353,786.6919084,768.2908725
2,71,1565.026343,1397.141327,1364.365971,1333.665357,1304.572048,1276.011731,1249.303607,1223.203082,1199.34346,1174.702327,1151.925018,1128.241592,1106.272592,1082.920837,1059.906104,1036.450433,1013.429585,990.2278452,967.9739266,945.4137262,923.2245614,901.3418584,880.1483543,858.8325288,838.4983692
2,72,1736.819838,1550.982436,1513.24697,1478.293261,1445.040557,1413.152011,1382.125651,1353.263511,1324.187313,1298.122076,1271.444261,1245.758407,1220.387117,1195.770199,1170.602354,1145.374326,1120.010207,1094.925879,1069.571586,1044.890819,1020.128392,996.6108164,972.8416945,949.6693461,926.3387612
2,73,1931.415943,1724.245289,1683.710574,1642.859954,1604.274545,1568.144832,1533.471027,1499.61407,1467.983233,1436.53143,1407.391193,1378.297199,1350.002899,1322.148401,1295.082515,1267.75847,1239.96523,1212.089613,1184.691055,1156.686304,1129.753802,1103.214741,1077.417528,1051.775423,1026.23494
2,74,2147.316942,1919.69498,1874.348785,1829.391143,1785.14005,1743.663672,1703.928804,1666.186399,1629.612222,1594.56005,1560.416273,1528.492794,1496.26487,1465.331717,1434.739533,1404.801251,1374.659461,1344.205826,1313.44013,1283.446847,1253.303414,1223.717764,1194.580491,1166.707136,1138.706148
2,75,2395.74904,2139.996848,2091.758294,2041.981003,1993.485853,1945.303598,1899.668837,1856.45965,1815.209573,1774.560837,1736.66025,1698.924066,1663.906182,1628.726148,1594.436568,1560.178997,1527.517784,1494.073198,1460.485605,1427.201206,1394.516496,1361.091672,1329.144826,1296.967671,1266.438409
2,76,2684.384728,2394.527727,2338.16772,2285.370426,2231.355025,2178.195848,2125.441864,2075.308108,2028.029313,1982.623748,1938.753221,1896.902288,1855.243239,1816.513436,1777.247516,1740.055856,1702.358141,1666.183692,1628.834567,1591.812186,1555.161599,1519.076237,1482.772588,1447.623435,1412.656033
2,77,3021.773023,2691.072467,2624.622554,2563.127954,2505.014901,2445.553012,2387.515916,2329.305216,2274.924219,2223.206916,2172.888597,2123.935046,2078.138637,2032.487131,1989.691957,1946.112006,1904.459352,1862.867702,1822.616087,1781.599269,1740.736015,1700.323119,1660.572714,1620.624418,1582.3646
2,78,3414.086762,3038.072298,2958.300687,2884.798933,2817.151571,2754.08437,2687.776757,2623.784615,2560.211032,2500.3447,2443.721221,2388.367084,2334.962073,2284.043889,2233.00495,2185.380558,2137.518179,2091.330114,2044.637556,1999.993444,1954.524291,1909.320269,1864.660414,1820.916382,1776.733982
2,79,3868.056607,3440.65304,3346.92479,3258.880103,3178.43661,3104.281029,3033.774184,2961.287845,2891.640661,2821.198657,2755.162209,2692.29719,2630.647584,2571.412272,2515.756088,2459.025978,2406.351673,2352.790786,2300.595133,2249.457776,2199.330871,2149.183359,2099.381299,2049.595407,2001.174233
2,80,4392.119393,3905.060941,3796.263956,3692.828137,3596.232387,3507.524426,3425.855487,3348.171877,3268.420227,3190.746794,3113.422152,3040.738864,2970.872879,2903.614194,2837.918438,2775.274041,2712.730348,2653.931721,2594.090609,2536.647656,2479.30367,2423.488353,2367.664357,2311.664656,2257.033512
2,81,4985.53317,4435.282492,4310.007494,4190.10912,4076.538694,3969.207472,3871.653209,3781.556585,3695.578637,3607.858902,3522.466682,3437.122497,3357.096667,3279.756147,3204.90473,3132.315165,3063.473886,2993.430428,2928.234489,2861.69618,2797.700384,2733.596501,2672.101925,2609.565253,2547.594571
2,82,5659.52495,5039.49885,4899.032142,4759.703634,4626.870739,4501.502545,4384.21563,4276.958738,4177.295288,4082.602207,3984.990548,3890.859623,3796.983598,3707.903668,3622.842029,3540.174649,3459.828554,3383.145282,3306.04888,3232.542011,3159.106109,3087.37051,3016.506836,2947.101825,2878.408984
2,83,6424.133237,5731.375495,5573.896127,5417.750947,5262.966027,5116.443286,4977.65272,4848.097284,4729.949767,4619.728479,4515.672467,4408.337218,4303.641595,4200.049532,4101.052578,4007.428969,3916.351217,3826.833771,3741.051554,3655.479751,3574.459607,3491.881655,3412.456499,3332.476576,3256.259508
2,84,7291.194788,6513.117849,6344.606961,6169.256694,5994.770782,5823.5362,5660.747346,5507.65421,5365.219481,5234.153849,5113.028249,4997.239094,4878.715655,4763.241362,4649.642131,4539.95585,4435.464784,4334.797573,4235.629502,4140.744129,4045.604,3954.153589,3862.475725,3774.193799,3685.76871
