Sex,Age,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023,2023 - 2024,2024 - 2025,2025 - 2026,2026 - 2027,2027 - 2028,2028 - 2029,2029 - 2030,2030 - 2031,2031 - 2032,2032 - 2033,2033 - 2034,2034 - 2035,2035 - 2036,2036 - 2037,2037 - 2038,2038 - 2039
1,19,50.26922096,46.35867124,44.51067289,43.13074689,41.25340341,40.05592423,38.78367023,37.70683207,36.77224357,35.71332223,35.03346452,34.15544604,33.57922628,32.70563669,32.41047755,32.01376819,31.52840609,31.02201143,30.49221384,30.47212316,30.43217142,30.40781915,30.18689775,30.20804097,30.05067126
1,20,53.94782475,50.15793779,48.10945256,46.57224698,44.56680698,43.01524583,42.16170909,40.72041416,39.70123497,38.74749377,37.65012672,36.69697473,36.24613991,35.86265998,35.15342442,34.64815142,34.2303321,33.92256463,33.60063066,33.14492286,32.95636667,32.93216655,32.66258647,32.65240398,32.65694216
1,21,55.91193291,51.85483843,49.88378016,48.15034072,46.44269928,44.98850759,43.73771387,42.43528929,41.53506464,40.29003627,39.34277134,38.4960703,37.78695229,37.06810091,36.44277281,35.94779581,35.67705575,35.03294529,34.71275198,34.5954298,34.38928012,34.22963864,34.21345394,34.15940687,33.9185756
1,22,56.59792564,52.28817348,50.3308414,48.63969458,46.98840801,45.5834974,44.1675878,42.94712165,41.89047832,40.74220805,39.75996197,39.09024961,38.26622323,37.81356238,37.10673487,36.49145886,36.22164592,35.95651454,35.53633319,35.21093151,34.87904594,35.11126954,34.96912336,34.73768104,34.89857058
1,23,56.6566112,52.64583719,50.78849696,48.93409258,47.28004647,45.93611071,44.58445264,43.18307778,42.439774,41.14852224,40.24638641,39.52233012,38.86886678,38.30491189,37.62421871,36.93640819,36.5566717,36.50418725,35.8131417,35.82769438,35.50142632,35.37595176,35.19501622,35.2715479,35.26192253
1,24,57.13048933,53.01052047,51.11917562,49.75743252,47.98054843,46.59263614,45.30241572,44.20292028,42.81041249,42.07336629,41.26195565,40.37527244,39.66401378,39.01795917,38.45849844,37.78479127,37.54773088,37.15997259,37.0901407,36.83637304,36.41825418,36.29034337,36.35791216,36.20289852,36.08625464
1,25,58.7926415,54.80674665,52.63720801,51.01556188,49.48617575,47.98387399,46.85700584,45.80947423,44.72099497,43.80354786,42.62608602,42.06860689,41.20930132,40.76387101,40.1058121,39.52305726,39.06649462,38.56464176,38.59158075,38.26926211,38.02277353,38.01237073,37.85317266,37.69579893,37.57392205
1,26,61.64174754,57.34535298,55.31441852,53.81510667,52.26362875,50.58917092,49.54231828,48.26044041,47.21507227,46.35987509,45.48876898,44.56176781,43.82476586,43.25290353,42.36477768,41.92442646,41.53132251,41.27171611,40.91626025,40.89248934,40.29513577,40.26913203,40.23393753,40.23433452,40.04316653
1,27,65.43024997,60.68443213,58.99659728,57.39978953,55.88349014,54.42102543,52.81365829,51.76896672,50.77072785,49.50628827,48.66766826,48.08061516,47.4082196,46.51617992,46.01406143,45.42313816,44.93728293,44.46948253,44.38802837,43.92621707,43.62455934,43.57239709,43.56122384,43.07763972,43.22337294
1,28,70.09499002,65.62793745,63.90643398,62.03838543,60.39590997,58.83993079,57.67777974,56.1354453,55.07007246,54.16410862,53.32375799,52.29215758,51.57440272,50.71441418,50.36624271,49.72621263,49.20666201,48.89900827,48.33269386,47.96114472,47.81252275,47.64259546,47.47245308,47.47890143,47.5695936
1,29,75.30417589,70.50355204,68.4861841,66.70947372,65.0908623,63.61850732,62.4136331,61.54633077,60.06303457,58.97231334,58.17329416,57.10857367,56.31532282,55.69785783,54.8800471,54.63541673,53.63587074,53.42761923,53.05566755,52.61461616,52.62091334,52.5284448,52.25992436,52.16071661,52.18802955
1,30,80.6700965,76.09239727,73.87931111,72.39080208,70.71736914,69.11909869,67.55643952,66.65966774,65.66609001,64.44879954,63.74252201,62.63977304,61.77292572,61.00239391,60.71758951,59.9462482,59.37006316,58.95134184,58.83950931,58.38331919,58.03493703,57.95032605,57.67454922,57.72030179,57.46153412
1,31,86.53962649,81.24191342,79.46776743,77.94726979,76.31078976,74.96292477,73.58859873,72.33083495,71.30008576,70.3954814,69.24158367,68.28989163,67.73513846,67.2772163,66.31911729,65.72194124,64.99686107,64.9980796,64.48263741,63.99696607,63.6939703,63.66631574,63.26354969,63.45328306,63.16612268
1,32,92.62025003,87.18506122,85.25218127,84.0619823,82.32989142,81.00554888,79.72520801,78.55925774,77.37008797,76.60470039,75.80076237,74.50788489,74.14175695,73.52539252,72.61923705,72.3302466,71.87658329,71.20729642,70.67772209,70.7644069,70.15473147,69.75574989,69.80263135,69.9675087,69.49577792
1,33,98.7593217,93.56244196,91.91472152,90.04443346,88.95792938,87.68737892,86.44608657,85.40922181,84.43620478,83.28971288,82.76500345,82.07766625,81.07746689,80.45161567,79.78492387,79.49643709,78.81058295,78.51166514,78.34581577,77.53409738,77.78648541,77.30275053,77.0253285,77.11634901,77.15902699
1,34,105.9489294,100.8315747,99.22786872,97.82354103,96.24594648,94.78206831,93.95514421,93.24649847,92.17579334,91.17592091,90.25753834,89.53692684,89.18594438,88.27919824,87.59743647,87.11633142,86.80156542,86.36459825,86.02604763,85.70664127,85.75441709,85.50622832,85.16119544,84.76109863,84.8849104
1,35,114.2752391,108.5588978,107.1938746,105.6859259,104.5102489,103.2339716,102.0210687,101.3976157,100.5477145,99.85856987,99.0440519,98.11223241,97.5786013,97.1723269,96.1594222,95.83484601,95.78245785,95.00831858,94.82514866,94.46769436,94.44706797,94.25145788,94.20730037,94.01854492,93.71359396
1,36,122.9634184,117.4761183,115.8469221,114.9770789,113.3407355,112.3972565,111.4158481,110.4072864,109.5271927,108.9945311,108.4293498,107.5805312,107.0369993,106.6611088,106.2191301,105.3243684,105.3479257,104.6837937,104.5188332,104.165882,104.0306361,103.6521824,103.4511438,103.3943936,103.3709627
1,37,133.1244701,126.920048,125.5524128,124.3357522,123.727986,122.2135202,121.484597,120.3322095,119.4954735,119.0247563,118.3739397,117.8988767,117.2289757,116.6234767,116.3872894,115.9217236,115.3648678,115.1020614,114.690497,114.7037321,114.1832879,114.0660921,114.0004587,113.8214349,113.7799957
1,38,144.3789604,137.3702632,135.8043093,135.0795376,133.9855794,133.1917504,132.0244951,130.8055017,130.1665646,129.4748192,129.1878487,128.4261578,127.8002571,127.3079997,126.8395154,126.5215081,126.2482667,125.6152557,125.4835471,125.5563081,125.1015243,125.0610481,124.9816447,124.5694943,124.8728728
1,39,155.4850346,148.5954045,146.9133986,145.5199727,144.6685591,143.7070938,142.9445197,142.1161418,141.3155486,140.2706644,139.7171962,139.1657661,138.7427149,138.1745271,137.858568,137.3041149,137.1030876,136.8217661,136.1149038,136.1130074,136.030664,135.751952,135.5469795,135.4941669,135.6228614
1,40,167.0747019,159.7372098,158.3567617,156.8509709,155.6141841,154.6181433,153.5317465,152.787335,151.8238008,151.2126491,150.450596,149.583408,148.9910011,148.4516426,148.4015146,147.8280275,147.414795,147.1369432,146.8350347,146.6818797,146.5993068,146.356069,146.2540966,146.0986783,145.8519204
1,41,179.2323626,171.0479712,169.6174074,168.4491432,167.1181972,165.7877609,164.6311115,163.4080945,162.670937,161.3380113,160.9189539,159.975001,159.038899,158.4072867,158.6553673,157.7954226,157.4026167,156.9319382,156.8011736,156.4698717,156.2300455,156.2856395,156.2916606,156.1541585,155.8281463
1,42,191.5602788,182.7892699,181.2662673,179.2790618,178.0569757,176.1216046,174.7030049,173.7006639,172.3668483,171.867348,170.6213793,169.4667029,169.0338418,168.4973389,167.8272462,167.4980717,166.5341131,166.3256262,165.817384,166.0604634,165.6915358,165.145014,165.1335359,165.1488186,165.1962111
1,43,204.5446789,195.0338764,192.6092408,190.8321272,188.7724498,187.2423491,185.460763,183.9355247,182.8186547,181.3729516,180.1866484,179.2519391,178.0593166,177.4377474,176.8711962,176.1660257,175.9296647,174.8781194,174.6370413,174.1100303,174.3327167,174.1165695,173.6773942,173.6024525,173.8340538
1,44,218.1515591,207.5006753,204.9229102,202.4715741,200.184786,198.0525673,196.1983354,194.0328365,192.6565819,191.2209567,189.4600389,188.7416642,187.4190011,186.1895045,185.6100521,184.7947174,184.2829117,183.9072025,183.0072574,182.5148568,181.9826497,182.405827,182.127593,181.7895336,181.6540087
1,45,232.5323763,220.6601811,217.323196,214.8037676,211.8463332,209.2762571,207.0589663,204.8628514,202.2969735,200.5600692,199.3457309,197.5158494,196.5716145,195.3223582,194.0592161,192.8152794,192.238704,191.4698373,191.1732137,190.4536752,189.9322692,189.6237134,189.424426,189.6984832,189.4567227
1,46,248.313256,235.0550217,231.1790017,227.6674465,224.3078921,221.0636673,218.4405633,215.8712162,213.3142116,210.8654652,208.7628666,206.7872604,205.3793594,203.9757834,203.0294628,201.7336928,200.5272077,199.7195718,199.1466441,198.7044014,198.1586286,197.6062547,197.5159639,197.518338,197.3063759
1,47,265.2085934,250.9124088,246.4977871,242.0153524,237.8773207,234.1233671,230.8319807,227.9178151,224.9869834,222.0715923,219.7441999,217.7884759,215.4804961,213.9840931,212.8182232,211.2501279,209.9179188,208.9874007,208.153833,207.5469339,207.1957402,206.5687993,206.6450612,206.3068187,206.2789137
1,48,285.2526748,269.1607314,263.7583701,258.9339927,254.3105296,249.9618083,245.8576962,242.1126109,238.9650171,235.6949767,233.2234873,230.2650148,227.9177163,226.1750387,224.0499711,223.1229519,221.6508869,220.5084597,219.1593387,218.7051149,217.6003642,217.5897731,217.0334695,217.0708682,217.0888852
1,49,308.1733491,290.3867887,284.0228513,278.4547302,273.2183246,268.4982405,263.6758273,259.4787851,255.8230105,252.3041489,249.2387547,246.488765,243.4526102,241.1994023,239.3345191,237.4175132,236.0348939,234.6844791,233.4865246,232.4386571,232.0411267,231.3361314,231.0179661,231.0881232,230.631539
1,50,334.7896466,315.3251912,308.4576034,302.0131687,296.3227537,290.6716702,285.6964843,280.9928562,276.7857653,272.8975488,269.4105143,266.3553246,263.1288722,260.5878641,258.3774262,256.3806584,254.5263741,253.38816,252.204425,251.1672687,250.2103827,249.273335,249.1826193,249.2950311,248.9280411
1,51,366.1844136,344.6096921,337.3364646,330.2382573,323.9093011,317.946042,312.3169153,307.4039363,302.502388,298.3962918,294.6974802,291.2118051,287.9883579,285.1422915,282.6519089,280.1628283,278.7093128,276.7204526,275.5987236,274.6292564,273.7337161,273.1316525,272.41348,272.4599123,272.3719638
1,52,401.3861982,378.1379197,369.8512427,362.5926346,355.50797,349.2820676,343.0999647,337.7102357,332.9383346,328.2141172,323.8581644,320.0311148,316.4556962,313.6272981,311.2363361,308.3255855,306.2951367,304.6255695,303.3079598,301.97199,301.257775,300.7251949,299.7908602,299.8725369,299.8108391
1,53,441.1383601,415.7629159,406.8993074,398.809036,391.0999279,383.838871,377.4820701,371.5594595,365.959116,360.9365607,356.5701984,352.2587903,348.9018861,345.1418818,342.2520855,339.8459574,337.608109,335.4718901,334.1319184,332.8904218,331.813015,331.1502827,330.4949833,330.1936309,330.2793854
1,54,485.5067992,457.263372,448.1138481,438.9566202,430.3537587,423.260609,416.0689297,409.5495831,403.7183172,398.1274589,393.3991522,388.6365989,384.6910096,381.0071442,377.9588197,375.0692307,372.4575637,370.4177459,368.6609267,367.1591613,366.1064379,365.528206,364.9539087,364.6360185,364.5171404
1,55,534.0427506,503.2715078,493.0689266,483.3091338,474.2495895,465.956648,458.3571492,450.8031519,444.5358494,438.8417536,433.2614598,428.2019317,423.9005855,419.9383673,416.2711848,413.3139979,410.7168935,408.4712352,406.1405022,404.4697605,403.3923422,402.18403,402.112157,401.8909979,401.6634886
1,56,586.8948754,553.3335488,542.0993475,531.2209966,521.4662673,512.4610487,503.7744382,496.5115781,488.8224016,482.3497323,476.6099933,471.0363363,466.1562906,461.5853735,457.8898618,454.3380523,451.5841803,448.8045067,446.9636997,445.4420677,443.5512184,442.7149388,441.9592336,441.6867478,441.6084173
1,57,645.1519617,608.1455885,595.506474,584.2079898,573.2447188,563.1561509,553.9278314,545.0008998,537.5976573,530.0140802,523.7553324,517.7962807,512.4560315,507.5977189,503.1486634,499.8139737,496.0390185,493.3831328,491.2481767,489.0916377,487.6274634,486.2775559,485.9735994,485.3058191,485.3114939
1,58,707.3169402,667.5562126,654.215415,641.1786431,629.2550567,618.3486217,607.8347501,598.7718141,589.9797271,582.3974957,574.9411228,568.4320619,562.7415989,557.4091622,552.8721944,548.4768156,545.1199652,541.972145,539.5894126,537.3803949,535.7569066,534.1390088,533.0218248,533.0310743,533.0484006
1,59,773.5170472,730.96887,716.0730448,701.9360556,688.9681659,677.112097,665.9386949,655.6152425,646.2050297,637.5101823,629.9468949,622.6283974,616.2989543,610.6901621,605.3610832,600.7344395,597.0423969,593.4921575,591.0811922,588.3121808,586.5858938,585.2774438,584.0766975,583.6975845,583.8126278
1,60,843.7176415,797.3275661,781.9410048,766.5607955,752.3486582,739.6679385,727.5934572,716.3021953,706.0892021,696.9730046,687.8765712,680.3095049,673.1404495,666.975786,661.2523803,656.3783427,651.9500101,648.6886792,645.2357084,642.9414884,640.6493441,639.4570967,638.5201863,637.7839062,637.3067708
1,61,917.8399572,867.2113101,850.6262314,834.8800521,820.0417446,805.4171685,792.4746952,780.3770774,769.1319139,759.2127136,749.6616111,741.0358566,734.1181998,726.8894334,720.6482882,715.301956,710.8889471,706.7171374,703.1411942,700.5526396,698.2346708,696.8075213,695.4043653,695.1604676,694.6567619
1,62,996.8949175,941.5952909,923.7195299,906.9037065,891.5550702,876.6367197,862.0360533,849.0045641,836.7999249,825.7365974,815.5530684,806.4450341,797.7829934,790.8150787,783.9920406,778.1059912,772.955413,769.0073927,764.9166518,762.142394,759.805723,758.0875462,756.9174208,756.1467085,755.8550081
1,63,1082.661341,1021.498528,1001.897378,984.1075795,967.3476259,951.4537829,936.6614904,922.5175493,909.3134319,897.4545715,886.2127452,876.1441067,867.4334396,859.1414592,852.0839158,845.7021712,840.1580336,835.4977441,831.3209994,828.1040054,825.3650381,823.8451608,822.6396929,821.6267892,821.2898192
1,64,1177.755381,1110.450661,1088.173527,1068.319315,1050.565825,1033.561192,1018.084203,1002.930173,988.5177188,975.5649096,963.4355835,952.6020286,942.9750405,934.1025571,926.1060107,919.6114064,913.4785333,908.4839442,904.4026957,900.4625437,897.5346921,895.6911377,893.9348174,893.4510472,893.0949071
1,65,1285.601042,1210.612162,1185.307843,1162.966666,1142.972982,1125.214205,1107.972899,1092.089345,1077.187741,1062.542994,1050.241083,1038.204954,1027.764937,1018.119466,1009.675057,1002.083365,995.6256345,989.8065228,985.333616,981.4832708,978.5037276,975.8020194,974.2547539,973.4184725,973.2328767
1,66,1409.751251,1325.825669,1296.765362,1271.19418,1248.255795,1227.883039,1209.74574,1192.843542,1177.380656,1161.866497,1147.506297,1134.880159,1123.564513,1112.942543,1103.758443,1095.604916,1088.040921,1082.253884,1076.588419,1072.839335,1069.617868,1066.905792,1064.882474,1064.436833,1063.807275
1,67,1552.533487,1457.441214,1423.673356,1394.410036,1368.706737,1345.22207,1325.098841,1306.757343,1289.279888,1273.333648,1258.624676,1247.805783,1238.902122,1227.19585,1216.808785,1207.828832,1199.944427,1193.090288,1188.081618,1182.485957,1179.154573,1176.376148,1174.436585,1173.267178,1172.655179
1,68,1715.239756,1608.331552,1568.45575,1533.970159,1503.800639,1477.457225,1454.090322,1433.316502,1415.255943,1397.787197,1382.190831,1374.339024,1367.19705,1354.963427,1343.457865,1333.466171,1324.637837,1317.345626,1310.8026,1306.266591,1301.292428,1298.819003,1296.670223,1295.535588,1294.73534
1,69,1897.950301,1779.671762,1733.018068,1692.542148,1657.418966,1626.841021,1599.979723,1576.769888,1555.623079,1537.430864,1519.967183,1511.939147,1504.808002,1490.360241,1478.535683,1467.412175,1457.673962,1449.63994,1442.883167,1436.824684,1432.735284,1428.912349,1426.819207,1425.633483,1425.081535
1,70,2105.202757,1971.101245,1919.976403,1872.250296,1831.238676,1795.55453,1764.753959,1737.453602,1713.789342,1692.601866,1674.171062,1660.827489,1649.14457,1634.658569,1620.224635,1608.752878,1598.518662,1589.476569,1582.157736,1575.631584,1570.773296,1567.606588,1564.246925,1563.272168,1562.642231
1,71,2331.29642,2184.799804,2125.151703,2072.317562,2024.166367,1982.368581,1946.609663,1915.013095,1887.599077,1863.458245,1842.63198,1824.163978,1807.375943,1791.542384,1777.186524,1763.948767,1752.659853,1742.883903,1734.525189,1727.716944,1722.577014,1718.310965,1716.2855,1713.982226,1713.37108
1,72,2576.622519,2416.398272,2351.880165,2291.169792,2238.002787,2188.472991,2146.358002,2110.018569,2078.229639,2050.703322,2026.709094,2006.032934,1987.762072,1970.595788,1955.412029,1941.929864,1928.790885,1918.530244,1909.775811,1902.073739,1896.090812,1891.870643,1888.464878,1886.980474,1885.663438
1,73,2843.715887,2668.518805,2600.105798,2533.809061,2471.789557,2417.966932,2368.102183,2325.065623,2288.560097,2256.986068,2229.733413,2205.559834,2184.798216,2166.951895,2150.70006,2135.878283,2122.705893,2110.598771,2100.931469,2093.35178,2086.019938,2081.732088,2078.053861,2075.943784,2075.739904
1,74,3133.229671,2945.309212,2872.096713,2801.377095,2734.479693,2670.884443,2616.747329,2565.918997,2522.925798,2486.220589,2454.344895,2427.43806,2403.783374,2382.964688,2365.449685,2350.121877,2335.986234,2323.770833,2312.3731,2304.327781,2296.567636,2291.555184,2287.873412,2285.680021,2284.481604
1,75,3457.114479,3247.770547,3171.487452,3096.008461,3024.440927,2956.944832,2892.591334,2838.009308,2786.367318,2742.773724,2706.492376,2674.791969,2647.993137,2624.545755,2604.730021,2587.775174,2573.059197,2559.886754,2548.286472,2537.854857,2530.966009,2524.907647,2521.007173,2518.74097,2518.202742
1,76,3827.580719,3593.574579,3507.041849,3430.011846,3352.810688,3279.822343,3210.8719,3145.90047,3089.831858,3038.237558,2994.809368,2958.699892,2927.189257,2900.721701,2877.561733,2858.272222,2842.434251,2828.370096,2816.275131,2806.084277,2796.700861,2790.971509,2786.663069,2783.885643,2782.886845
1,77,4254.137736,3989.672859,3891.400271,3802.539654,3722.843916,3645.746391,3570.790392,3500.621143,3434.276288,3378.323287,3325.479616,3282.645426,3246.341616,3215.340376,3188.679565,3167.051969,3148.152619,3133.296067,3120.284255,3109.417404,3100.828813,3093.274191,3088.73991,3085.612929,3084.616275
1,78,4742.645656,4440.698515,4327.191154,4225.81609,4134.939362,4054.395111,3974.093187,3898.069043,3827.256596,3759.94765,3703.094073,3650.791111,3607.680846,3571.599895,3541.380887,3515.766441,3493.849107,3476.833888,3462.496287,3451.346033,3441.614222,3434.261982,3428.516297,3426.017204,3424.863763
1,79,5303.467787,4961.446865,4826.004143,4709.204476,4605.340297,4512.275689,4429.631891,4347.535006,4271.064006,4198.347107,4130.473864,4073.621623,4021.219877,3977.984121,3943.034852,3912.370483,3888.429502,3867.886013,3851.56008,3839.162852,3829.248511,3822.049877,3816.57679,3812.530095,3811.530693
1,80,5948.135358,5561.421601,5405.779234,5264.848637,5143.872434,5036.971674,4941.902146,4857.265349,4773.937637,4694.828853,4622.049942,4554.048462,4496.437705,4444.298437,4402.104601,4367.359857,4338.85019,4315.236751,4296.665202,4280.969318,4270.930902,4263.185709,4256.982066,4254.191901,4251.848529
1,81,6683.316823,6250.40724,6070.833998,5907.433059,5761.136822,5636.886924,5526.930708,5429.470977,5342.627019,5258.028705,5178.46746,5103.552935,5034.946282,4978.135622,4926.52898,4885.159933,4852.124443,4824.842918,4802.931642,4785.652356,4772.79734,4764.401828,4758.602179,4755.128882,4754.527143
1,82,7517.154294,7035.029456,6832.457096,6645.103362,6474.453515,6322.304867,6194.211863,6079.811915,5980.651935,5892.964916,5806.301634,5726.29367,5651.80133,5582.888887,5526.879507,5476.085402,5435.691864,5404.57815,5379.054697,5358.540245,5344.05528,5333.677354,5327.485801,5323.915474,5323.274925
1,83,8452.927202,7916.758379,7693.296381,7482.515562,7284.497799,7106.888292,6948.837501,6814.687786,6699.568699,6598.116248,6509.94575,6421.614988,6341.256825,6265.946968,6198.041628,6143.319924,6093.956545,6055.975745,6026.716084,6003.673677,5986.34097,5974.362568,5965.996687,5962.840202,5962.725232
1,84,9490.496667,8899.865409,8657.418068,8421.712009,8199.076841,7992.539016,7807.938381,7643.655766,7506.93556,7388.358812,7285.361708,7195.65995,7108.242371,7026.646519,6952.704616,6885.212325,6832.222627,6785.063947,6750.232992,6723.507198,6704.442935,6689.731139,6680.333441,6676.459824,6675.983714
1,85,10650.23073,9999.240641,9740.667996,9483.553789,9235.122905,8999.861541,8785.502746,8592.608807,8422.794431,8281.449662,8162.030744,8058.560303,7967.730931,7879.720249,7799.046653,7726.552111,7661.225051,7610.729142,7567.537758,7535.141428,7512.813418,7496.924485,7486.376192,7481.279992,7480.335327
1,86,11916.24225,11213.27334,10937.44729,10662.95331,10390.90599,10129.83889,9884.003894,9656.756679,9457.779742,9281.116355,9138.014241,9017.103991,8913.070669,8822.118948,8736.699189,8656.737538,8587.027476,8523.584032,8476.958023,8437.555922,8410.583863,8392.536676,8380.344113,8375.348798,8373.140563
1,87,13285.58437,12525.27514,12242.37099,11952.9002,11664.52267,11375.28482,11100.51187,10843.15666,10608.80938,10399.02404,10220.13192,10073.1287,9952.09877,9847.708303,9760.13155,9675.383072,9599.076878,9531.742426,9473.486382,9431.38327,9396.610685,9374.83414,9361.903222,9356.062062,9354.294899
1,88,14763.25899,13942.83114,13659.29313,13361.74214,13055.75058,12750.04955,12448.87846,12158.83003,11890.3035,11645.77866,11429.90013,11246.38059,11098.97109,10976.60798,10874.69489,10790.25827,10707.05621,10634.68069,10571.95344,10520.85371,10483.26879,10455.09681,10439.64802,10432.56387,10430.70281
1,89,16346.54266,15471.18657,15186.98205,14890.03258,14579.68783,14257.82376,13936.1144,13616.91854,13313.1844,13032.62091,12780.38428,12559.29784,12371.56303,12222.86283,12103.94386,12004.80465,11922.29852,11845.27095,11777.7831,11721.25268,11675.1337,11646.44924,11623.88589,11616.05706,11615.75363
1,90,18051.93528,17119.03323,16844.72852,16551.29432,16235.96972,15912.81547,15573.95949,15235.66879,14900.60441,14583.33333,14291.35607,14029.04672,13804.1616,13612.68245,13463.3758,13346.15285,13253.19911,13173.85445,13102.67694,13042.81711,12993.9739,12955.74363,12935.19198,12921.19524,12920.88199
1,91,19859.88425,18877.71943,18613.67083,18328.38472,18020.32488,17695.02441,17357.72754,17001.61595,16647.34424,16298.54668,15965.25446,15660.63818,15390.91427,15160.36967,14968.71413,14820.43733,14707.46994,14618.75783,14547.14785,14482.37269,14430.78768,14390.45895,14360.80106,14350.23932,14344.818
1,92,21784.05177,20729.76055,20485.31479,20215.70103,19920.4947,19606.31202,19268.63129,18913.42157,18542.79211,18171.74943,17804.59094,17459.8617,17143.57258,16865.13781,16631.95835,16438.17383,16293.72266,16188.80197,16106.77288,16042.72247,15986.12747,15941.90205,15912.29402,15893.7257,15892.69317
1,93,23829.03981,22707.69826,22473.14921,22227.39114,21942.78529,21642.83593,21312.07252,20967.6789,20598.39314,20212.08551,19824.35708,19441.46079,19080.4731,18756.52508,18471.934,18232.69443,18040.32221,17901.84524,17801.40951,17731.08719,17675.94816,17629.87772,17596.90192,17577.75987,17569.8315
1,94,26001.55995,24801.43479,24583.69851,24342.87835,24093.79112,23813.35942,23510.93784,23165.14941,22806.84403,22421.13456,22020.16793,21612.81457,21218.51852,20839.00552,20509.95908,20217.29008,19974.73783,19790.10495,19654.73883,19566.71515,19502.37926,19455.46766,19424.61349,19405.28124,19396.59386
1,95,28273.08256,27012.26524,26805.79216,26587.53217,26346.76694,26107.171,25804.25918,25492.00057,25148.93902,24778.98783,24380.31161,23958.44606,23540.01803,23125.38198,22740.64353,22394.28231,22099.44751,21862.49679,21678.78159,21551.30253,21471.40002,21422.50731,21391.28165,21370.10415,21360.77191
1,96,30693.45942,29337.64686,29145.33281,28942.16223,28731.34328,28490.56604,28228.64456,27938.9313,27610.45131,27267.03631,26894.90717,26473.11324,26042.40786,25605.92166,25183.4638,24777.41331,24427.14615,24133.4532,23892.51656,23715.03072,23594.19808,23528.4612,23489.39576,23472.522,23469.27353
1,97,33296.58214,31836.27061,31662.6506,31480.4521,31264.33017,31064.57243,30808.62952,30564.63596,30268.36158,29938.31211,29570.88405,29193.84902,28765.52383,28324.0331,27868.27507,27423.57365,27012.92634,26657.4786,26352.86373,26115.67187,25942.87701,25843.12446,25791.11416,25768.82845,25768.83441
1,98,36034.96226,34462.80992,34361.96831,34132.5811,33937.26339,33762.2111,33509.78136,33288.47017,33019.47357,32732.4286,32409.142,32018.15642,31638.69694,31202.50335,30738.25503,30273.4375,29811.91576,29382.26822,29027.79151,28729.77563,28496.2406,28342.32966,28240.29927,28205.31074,28196.99852
1,99,38770.54169,37142.85714,36948.2976,36848.79288,36670.23555,36471.55137,36258.99281,36033.22949,35776.73167,35495.20767,35290.57513,34922.39468,34565.99897,34151.62455,33701.5378,33217.05426,32773.10924,32284.98074,31847.71113,31479.93311,31192.77562,30961.56093,30818.77729,30736.99274,30728.80516
1,100,41641.93867,39960.23857,39822.13439,39500,39436.61972,39306.847,39046.39175,38882.61851,38690.47619,38429.31937,38137.69193,37878.08283,37563.88416,37166.40502,36769.00585,36295.32832,35838.65351,35364.58333,34881.51659,34426.95633,34065.48709,33795.11484,33558.97783,33406.97491,33353.01063
1,101,44290.65744,42711.86441,42549.66887,42364.53202,42314.04959,42192.69103,41922.00557,41754.75687,41551.24654,41394.5278,41071.42857,40912.73018,40599.25094,40313.77899,39975.01562,39537.57225,39076.92308,38579.82813,38033.84367,37590.97525,37119.67546,36767.42751,36453.74449,36271.01375,36113.74408
1,102,47697.36842,45652.17391,45266.27219,45244.95677,45299.1453,44985.67335,45114.94253,44604.31655,44283.1216,44233.80727,44126.50602,43867.24387,43631.43631,43379.57125,42971.42857,42872.00832,42256.21415,41835.01684,41384.38881,40832.24967,40291.54519,39946.23656,39512.19512,39254.76603,39008.79297
1,103,50310.55901,47798.74214,48000,48108.10811,47894.73684,47916.66667,47395.83333,47643.97906,47186.14719,47557.00326,46742.20963,46630.72776,46786.63239,46153.84615,46325.16704,45891.78357,45537.34062,45198.6755,44717.80029,44095.47739,43626.37363,43066.40625,42703.67055,42338.70968,42011.41227
1,104,53658.53659,51250,51807.22892,51648.35165,51041.66667,51515.15152,51000,51485.14851,51000,50819.67213,50931.67702,50000,49494.94949,49275.36232,49107.14286,48962.6556,48888.88889,48494.98328,48036.25378,47643.97906,46966.29213,46588.69396,46140.6518,45625,45174.82517
1,105,56097.56098,52631.57895,53846.15385,55000,54545.45455,55319.14894,56250,55102.04082,55102.04082,55102.04082,55000,54430.37975,53191.48936,53000,53333.33333,52631.57895,52032.52033,52173.91304,51948.05195,51162.7907,51000,50000,49270.07299,48726.11465,48563.21839
1,106,63157.89474,61111.11111,61111.11111,61111.11111,61111.11111,60000,61904.7619,61904.7619,59090.90909,59090.90909,59090.90909,59259.25926,55555.55556,56818.18182,57446.80851,57142.85714,55555.55556,55932.20339,56060.60606,55405.40541,53571.42857,53061.22449,53389.83051,53237.41007,51552.79503
1,107,62500,57142.85714,57142.85714,57142.85714,57142.85714,57142.85714,62500,62500,62500,55555.55556,55555.55556,55555.55556,54545.45455,62500,63157.89474,60000,61904.7619,58333.33333,57692.30769,58620.68966,57575.75758,56410.25641,56521.73913,58181.81818,55384.61538
1,108,66666.66667,66666.66667,66666.66667,66666.66667,66666.66667,66666.66667,66666.66667,66666.66667,66666.66667,66666.66667,50000,50000,50000,60000,66666.66667,57142.85714,62500,62500,60000,63636.36364,66666.66667,64285.71429,64705.88235,65000,60869.56522
